,animal,body part,clothing,clothing accessory,container,dessert,drink,electronic device,food,furniture,home decor,kitchen appliance,kitchen tool,medical equipment,musical instrument,office supply,part of car,plant,sports equipment,tool,toy,vehicle,weapon
home decor,1.2180514019677484,1.6397700382696847,1.1226852553342161,0.8942703153799161,1.1854971398970438,0.859317572324806,1.3595200784861503,0.6624784343475749,0.6031484077038509,1.0009318844411035,0.0,0.5777982692729188,1.3840718607794926,1.6052191922483725,0.37020123500368574,1.4944418925117384,0.593690897267124,0.18675257695969072,0.6934183447782364,0.9907471661217682,0.8496610918621257,0.34705909309612837,0.7885163530597515
kitchen appliance,1.4678040370307945,1.5944947102341107,1.3939996827121315,0.9127319110606894,0.7289018382083907,1.072854889538185,1.0807156908600697,0.27984733264486306,0.8922189732811712,0.5325216177756371,0.5777982692729188,0.0,1.0868054353784933,1.2353736267822706,0.48500494053805465,1.0167480873961474,0.3181902430343496,0.6051044867246711,0.5543911069823559,0.8275693831075122,1.1418960373772198,0.374093542537553,0.6492456904425443
kitchen tool,0.8354604672793932,0.6349752024314947,0.8457219293962038,0.45072080565539807,0.5254320015116858,1.0434942960320415,0.6568835540653326,0.7568889699037696,1.231037187801486,0.5549678402765249,1.3840718607794926,1.0868054353784933,0.0,0.23483382833726663,0.8953282309629083,0.3235590480525292,0.9434177346843541,1.5081478182014867,0.5061331794207685,0.2663236942683783,0.7767083788891439,1.0579037603635935,0.47799599753865807
medical equipment,0.7517943393437203,0.36536260069008786,0.6250570273563572,0.731280945081219,0.4349701882820548,1.2101971616730047,0.6015179365558797,0.8873832723596692,1.5030025086298144,0.6263668653470862,1.6052191922483725,1.2353736267822706,0.23483382833726663,0.0,1.1792920801300724,0.20710372494806972,1.1630751904727188,1.7690858136294674,0.7585693415758044,0.5768592680066127,0.8875860183418891,1.3512774563934276,0.8215055284193304
musical instrument,1.3552901211625212,1.5852200255439657,1.227277934260587,0.5403234485602046,0.9011946416937688,0.970961758984047,1.1975009392498697,0.3420432003373377,0.7009998515211304,0.6248674928344267,0.37020123500368574,0.48500494053805465,0.8953282309629083,1.1792920801300724,0.0,1.0742651445634928,0.3082145699495058,0.46626638982034707,0.3338424467822142,0.4870196788089529,0.7879430358749839,0.20233650603639186,0.39455986793203024
office supply,1.1683763660182227,0.6706555199230688,1.0294338607487215,0.7995973410394578,0.3812530299208716,1.2106239029683852,0.5834118065502194,0.6721790667057506,1.3820851001144068,0.4132366513689567,1.4944418925117384,1.0167480873961474,0.3235590480525292,0.20710372494806972,1.0742651445634928,0.0,0.9088819483640989,1.5160437937737898,0.6315385323481045,0.538744226500804,1.1838766431716683,1.17687489767584,0.7450643048246715
part of car,1.5593284972846546,1.6261701113528693,1.4351431451719783,0.6963175795887233,0.7771313457126068,1.0938127642737556,1.1510534122082987,0.1973941002662707,0.8389125462450531,0.5514982069039736,0.593690897267124,0.3181902430343496,0.9434177346843541,1.1630751904727188,0.3082145699495058,0.9088819483640989,0.0,0.582492179554789,0.3530167826318418,0.6264837667430608,1.11241257637406,0.3005339183253266,0.4746068478466289
plant,1.4549361390675486,1.791634582418075,1.4692200057664841,1.046160532976562,1.2872705678830565,0.8321636300621006,1.3461844406542278,0.7917882637924621,0.44160368138651074,1.023872501340952,0.18675257695969072,0.6051044867246711,1.5081478182014867,1.7690858136294674,0.46626638982034707,1.5160437937737898,0.582492179554789,0.0,0.8186773475244347,1.0020049679043999,1.1193230267352576,0.35584684931195143,0.8203254302811573
sports equipment,1.2586585279134863,1.3192919268401986,1.1517046205867025,0.4060050789656019,0.5725111997188979,0.9801449506984666,0.8736309756586111,0.2804573344832755,0.8894564066705067,0.4450160276387747,0.6934183447782364,0.5543911069823559,0.5061331794207685,0.7585693415758044,0.3338424467822142,0.6315385323481045,0.3530167826318418,0.8186773475244347,0.0,0.30100458744566905,0.7528128706430385,0.39573297910782024,0.3113546248600624
tool,1.1522216120730948,1.1107054236845433,1.218974633639178,0.3918034295568018,0.697900791424428,0.9830967967250446,0.8779248642435468,0.5755358030858078,0.9060299771895404,0.4397951160382956,0.9907471661217682,0.8275693831075122,0.2663236942683783,0.5768592680066127,0.4870196788089529,0.538744226500804,0.6264837667430608,1.0020049679043999,0.30100458744566905,0.0,0.8129294165905532,0.5861792419080255,0.16355645732487722
