,badger,barnacle,bat1,cardinal,cat,cheetah,chicken_wire,cockroach,duckling,ferret,flamingo,fox,giraffe,guinea_pig,oyster,rabbit,scallop,seahorse,snail,squid,tiger,walrus,worm
flamingo,0.41393459353939244,1.0695667892050933,0.33364994201658005,0.23960950175716,0.3065736556104447,0.6091425572618717,1.5853976199017958,0.29333335051811926,0.29110422350015164,0.29759576277718114,3.3306690738754696e-16,0.2558547039493545,0.45525163732025953,0.3284600111080862,0.649911318114919,0.37325708096428245,0.574448597978928,0.3100304693069017,0.41662646991267127,0.46861278458340017,0.517355742863621,0.3231922546180186,1.0142956890622403
fox,0.21789998693892276,0.7767334158895197,0.16404450817383143,0.3688094632253076,0.06904992662393206,0.3243903456608138,1.6486552515703359,0.4051424555638111,0.10278640123839644,0.10194706897861716,0.2558547039493545,3.3306690738754696e-16,0.30004693431748763,0.09699297256172279,0.44137600702108304,0.14989376889765504,0.46976210658209294,0.32303655172579326,0.5304781385049493,0.4153655873399337,0.23525162172152914,0.16640077804578113,0.8067529697339118
giraffe,0.34663630011488167,0.5424350780141941,0.35334641722374005,0.7267382411144678,0.27996756673074075,0.2204848775057049,1.3754577526408998,0.39679428321803056,0.2767985716269824,0.37300934869072266,0.45525163732025953,0.30004693431748763,1.1102230246251565e-16,0.3323797559808592,0.454501266248715,0.33424788368328573,0.5434710275172532,0.4780891535891797,0.7668881826999941,0.4685024333465311,0.2230586022157851,0.4051458808612406,0.48988101312962884
guinea_pig,0.18142906182197416,0.7735781377729205,0.15236749185394127,0.3951544884306025,0.07643385696406257,0.2978145260287357,1.6045714768284907,0.424302266200171,0.0793747143382375,0.08183726140544978,0.3284600111080862,0.09699297256172279,0.3323797559808592,-4.440892098500626e-16,0.47511210681379035,0.14885735533889322,0.5311206733706046,0.3312431504818304,0.5679817585485674,0.43826926444563286,0.186291970270844,0.1404049346821159,0.7787154495947777
oyster,0.5521583484131197,0.42210433109057244,0.456626875543951,0.8230499427433985,0.4330233435220674,0.4246579224170025,1.3460568209752295,0.603135239323242,0.4659706921909704,0.5378429559108489,0.649911318114919,0.44137600702108304,0.454501266248715,0.47511210681379035,0.0,0.5782914463567042,0.369646101244962,0.6170982462372032,0.7780818691257103,0.5018560556069459,0.39763273882619876,0.6030353993056314,0.5162974788839254
rabbit,0.2073234193410285,0.8333636324922331,0.2281753669024036,0.4636096356700843,0.14358690067809443,0.3163784151228255,1.5349171779241084,0.530323818829128,0.1368476661321778,0.11482370923714869,0.37325708096428245,0.14989376889765504,0.33424788368328573,0.14885735533889322,0.5782914463567042,0.0,0.6775092302268331,0.3882631014326602,0.6523552480218245,0.4906533748859987,0.25618371178381694,0.19442728169091705,0.8135285604676044
scallop,0.6713116195289244,0.5582982954068898,0.5150967620991123,0.766564109698094,0.496465342305042,0.5573227141888788,1.4247434375838348,0.47840562508872786,0.5157318121514808,0.6177788179954851,0.574448597978928,0.46976210658209294,0.5434710275172532,0.5311206733706046,0.369646101244962,0.6775092302268331,2.220446049250313e-16,0.6660066406739907,0.6585779187062517,0.4773142943410458,0.5068342428474004,0.6806076508476748,0.594850300522092
seahorse,0.32723498758899117,0.9753987965278684,0.2768917406410101,0.2740438756649839,0.33392642633188874,0.5264170477898906,1.6378238211079947,0.5173402952561656,0.3713848812253049,0.3099581761481437,0.3100304693069017,0.32303655172579326,0.4780891535891797,0.3312431504818304,0.6170982462372032,0.3882631014326602,0.6660066406739907,0.0,0.446025607765827,0.4329713915114738,0.45705217982396085,0.33504914546160325,1.0250178698513361
snail,0.5410208080016,1.2146866647022614,0.47687732683958284,0.32888607404019177,0.5762717274470397,0.9261947230163275,1.6672530250615192,0.5786936395513318,0.5999279639040812,0.5330345438635846,0.41662646991267127,0.5304781385049493,0.7668881826999941,0.5679817585485674,0.7780818691257103,0.6523552480218245,0.6585779187062517,0.446025607765827,0.0,0.5225249584088705,0.8520740277490684,0.5416776148030282,1.2111746004310133
squid,0.410124052796916,0.7162318728635996,0.36237340969216913,0.5495446468443508,0.41332008832705236,0.5228991473759967,1.5983681985945293,0.5515344904553081,0.43187982880308584,0.4842584248544798,0.46861278458340017,0.4153655873399337,0.4685024333465311,0.43826926444563286,0.5018560556069459,0.4906533748859987,0.4773142943410458,0.4329713915114738,0.5225249584088705,4.440892098500626e-16,0.4810788772089021,0.489134066048177,0.7777133649676158
tiger,0.2998233684834617,0.47542448893819833,0.2858070239650572,0.6852597140548313,0.19262813549543678,0.13362450910367452,1.3880914337120691,0.4935116821677735,0.18790779632452903,0.2635916451822873,0.517355742863621,0.23525162172152914,0.2230586022157851,0.186291970270844,0.39763273882619876,0.25618371178381694,0.5068342428474004,0.45705217982396085,0.8520740277490684,0.4810788772089021,0.0,0.30468248813312293,0.4725944206704449
walrus,0.24409538718105617,0.8740928251284422,0.2280689184035597,0.35036663717523486,0.16370187392920843,0.3672172073038362,1.591445284665983,0.47323062768867075,0.17414625923649585,0.13995596697053403,0.3231922546180186,0.16640077804578113,0.4051458808612406,0.1404049346821159,0.6030353993056314,0.19442728169091705,0.6806076508476748,0.33504914546160325,0.5416776148030282,0.489134066048177,0.30468248813312293,0.0,0.9137363467826106
worm,0.8314805531959828,0.3115918857769966,0.8263555870371198,1.323551186263984,0.7759151427862087,0.3923530646971566,0.9019187292607048,0.6827019932207423,0.7164505118426345,0.8947810854501124,1.0142956890622403,0.8067529697339118,0.48988101312962884,0.7787154495947777,0.5162974788839254,0.8135285604676044,0.594850300522092,1.0250178698513361,1.2111746004310133,0.7777133649676158,0.4725944206704449,0.9137363467826106,-2.220446049250313e-16
