,animal,body part,clothing,clothing accessory,container,dessert,drink,electronic device,food,furniture,home decor,kitchen appliance,kitchen tool,medical equipment,musical instrument,office supply,part of car,plant,sports equipment,tool,toy,vehicle,weapon
home decor,0.7207359494714443,1.6575608368271655,0.846984989156661,0.5918731603049823,1.472445855262228,0.5112772404550018,1.253540674259066,0.8955638322758798,0.3490515665425882,1.3516275023028712,-2.220446049250313e-16,0.5718031421754092,1.5596109782044105,1.7766532618102402,0.3092953728899178,1.7481650810559295,0.6820503295871304,0.14341510940361624,0.6633554773058516,1.109654898207274,0.4340228528046046,0.33615044282909523,0.7626935308939695
kitchen appliance,1.2543295009335718,1.6111581361611882,1.2982205809875145,0.8356425102223966,0.8692989123233372,0.9487527313050353,1.0752964615094225,0.3456050183686067,0.8057892077732548,0.7031515599297288,0.5718031421754092,-4.440892098500626e-16,1.1569472148682036,1.290763730898943,0.46419144034329396,1.1475985458114732,0.3253612450169955,0.5747514230299062,0.5381160458912772,0.8639480096192904,0.9634694380086459,0.3592763847050573,0.6359377778872455
kitchen tool,1.1669050951603586,0.5517214058623874,1.0372017192612173,0.8163499355703153,0.39820753401309295,1.3109945076575742,0.7059068339344121,0.6905611151763708,1.4501303837015445,0.4216871559066794,1.5596109782044105,1.1569472148682036,2.220446049250313e-16,0.185795682867539,1.0910952597832222,0.26516111341853577,0.9593346928110985,1.619015928064013,0.6436044689215563,0.2776219679214451,1.205444760499058,1.1855455329844267,0.594997943250912
medical equipment,1.2551015611055818,0.3442673079170372,0.9714554556061004,1.161749869850412,0.2886094517256599,1.5261313746775367,0.7142881498026523,0.7763047579533716,1.7098731410230168,0.41372978803010985,1.7766532618102402,1.290763730898943,0.185795682867539,1.1102230246251565e-16,1.377632120681976,0.11388627939768226,1.1369095457601197,1.828582179199678,0.9291277042408314,0.5701857881987364,1.4270050368596972,1.448236542728891,0.945303013666769
musical instrument,1.021145699908411,1.6315351016104316,1.0567980523880418,0.43808109790461514,1.1296243893555835,0.7430000346242303,1.1731557703957949,0.4898818583134519,0.5418197038267056,0.9105525233653313,0.3092953728899178,0.46419144034329396,1.0910952597832222,1.377632120681976,-2.220446049250313e-16,1.3427534922550155,0.3538069763630002,0.38139777744394,0.3297667939182972,0.6018181365736808,0.5831163304417771,0.18264452819054566,0.39887413625865364
office supply,1.5614670943281266,0.5666013115239552,1.2969023364770433,1.2901739377524857,0.2548608079798258,1.5798507926258474,0.7558640360486457,0.6316391293377372,1.6796916427104838,0.27528506719441426,1.7481650810559295,1.1475985458114732,0.26516111341853577,0.11388627939768226,1.3427534922550155,3.3306690738754696e-16,0.9588908721600187,1.6658061432282427,0.900463648210034,0.5775866989440743,1.6522058469878487,1.3373828211500478,0.9345316665040686
part of car,1.4279828211985528,1.6028538568411081,1.398348870240506,0.7286443905900712,0.8230577254421388,1.061423898464218,1.150489789288822,0.2207633275581744,0.8623969984843181,0.6306653012267374,0.6820503295871304,0.3253612450169955,0.9593346928110985,1.1369095457601197,0.3538069763630002,0.9588908721600187,2.220446049250313e-16,0.6265510944878685,0.3586954544156713,0.6360488964808781,1.060209795887972,0.32610743980718404,0.47604366983255053
plant,1.008610660811321,1.8058686529692243,1.2033037987695074,0.781455525353255,1.4752004779166343,0.5829555200134275,1.289549448398466,0.9289392530149915,0.3114858186151509,1.2786955111938418,0.14341510940361624,0.5747514230299062,1.619015928064013,1.828582179199678,0.38139777744394,1.6658061432282427,0.6265510944878685,1.1102230246251565e-16,0.762382921896518,1.0883420094995349,0.7053329160072501,0.3183084662213411,0.7852195122449732
sports equipment,1.0986881205291803,1.3505014089957763,1.0796529950274245,0.41186003309371355,0.733196984358824,0.882759668492227,0.8715381034082974,0.3427472800250383,0.8100385133774037,0.6238324994205232,0.6633554773058516,0.5381160458912772,0.6436044689215563,0.9291277042408314,0.3297667939182972,0.900463648210034,0.3586954544156713,0.762382921896518,-2.220446049250313e-16,0.35070217785319246,0.7128236137307524,0.3816246822731766,0.30581893411301564
tool,1.226200057282211,1.0505294729280936,1.2643466111303154,0.5761725454892218,0.654775492060966,1.0942140145623485,0.8839603503466354,0.5541739730176329,1.0403123934651657,0.4391353453428428,1.109654898207274,0.8639480096192904,0.2776219679214451,0.5701857881987364,0.6018181365736808,0.5775866989440743,0.6360488964808781,1.0883420094995349,0.35070217785319246,-6.661338147750939e-16,1.005823314087468,0.6632913208008395,0.2038355038965448
toy,0.19228093520900014,1.0367239547957083,0.4055280655269985,0.31595140465562666,1.4317318799331968,0.2760348379963594,0.8547695935252639,1.1883369276022249,0.3340728552504222,1.5066880666446343,0.4340228528046046,0.9634694380086459,1.205444760499058,1.4270050368596972,0.5831163304417771,1.6522058469878487,1.060209795887972,0.7053329160072501,0.7128236137307524,1.005823314087468,0.0,0.7019665533693267,0.7566560444750909
vehicle,1.0983360406172686,1.783331759694278,1.2864483812926024,0.5491615938630301,1.1423122953700606,0.7844506516143773,1.307555536011255,0.4471211237629862,0.5659804538094072,0.8389037577635157,0.33615044282909523,0.3592763847050573,1.1855455329844267,1.448236542728891,0.18264452819054566,1.3373828211500478,0.32610743980718404,0.3183084662213411,0.3816246822731766,0.6632913208008395,0.7019665533693267,-2.220446049250313e-16,0.3606305879180083
